codigo_ibge_origin,latitude_origin,longitude_origin,codigo_uf_origin,codigo_ibge_destination,latitude_destination,longitude_destination,codigo_uf_destination
4201901,-273.098,-496.295,42,1300680,-297.409,-575.873,13
1500958,-214.898,-475.677,15,4302253,-293.544,-516.687,43
1702703,-127.105,-464.076,17,2903805,-126.498,-406.064,29
1300300,-358.574,-591.256,13,2701001,-964.308,-362.125,27
3504305,-221.514,-493.356,35,1300706,-874.232,-673.919,13
3504404,-214.584,-499.509,35,2201804,-694.124,-413.168,22
3504503,-231.067,-489.251,35,3506805,-221.365,-48.523,35
1501006,-360.841,-553.199,15,3107208,-221.697,-443.972,31
2201101,-101.345,-439.563,22,4202438,-277.455,-499.423,42
5202809,-164.672,-497.579,52,3107307,-171.135,-438.104,31
2101103,-283.939,-44.062,21,4103107,-252.066,-491.141,41
1702901,-561.275,-477.701,17,2401651,-598.027,-364.167,24
1703008,-720.923,-477.613,17,2602001,-777.759,-399.338,26
2101202,-422.447,-447.832,21,5002159,-20.537,-567.127,50
2101251,-296.452,-443.164,21,3506904,-231.055,-482.582,35
2101301,-16.965,-451.328,21,3507001,-232.855,-476.786,35
2101350,-2.71,-447.329,21,2602100,-916.919,-366.857,26
3504602,-209.197,-494.385,35,3107406,-197.386,-452.622,31
3104908,-21.957,-448.874,31,3300506,-221.545,-424.251,33
4301602,-313.297,-540.999,43,2602209,-779.695,-355.784,26
1501105,-190.057,-501.987,15,2102002,-354.129,-45.606,21
2501401,-669.209,-349.381,25,4202503,-283.377,-496.373,42
2401404,-637.161,-350.033,24,5203401,-162.063,-521.728,52
2902500,-123.016,-445.388,29,3107505,-219.479,-441.885,31
1501204,-279.021,-496.694,15,4202537,-267.326,-523.919,42
2902609,-119.519,-40.169,29,4302303,-286.697,-504.295,43
2201150,-784.903,-45.219,22,2201903,-907.124,-44.359,22
2301802,-671.945,-387.134,23,2401701,-598.648,-355.792,24
3200805,-195.213,-410.109,32,2502201,-681.601,-386.453,25
3504701,-218.963,-493.619,35,2903904,-132.506,-434.108,29
3105004,-192.832,-439.613,31,3107604,-210.148,-465.174,31
5203104,-161.966,-525.393,52,2903953,-143.663,-405.126,29
4201950,-289.806,-494.237,42,2102036,-447.638,-468.641,21
4202057,-264.597,-486.123,42,5203500,-182.173,-49.74,52
4202008,-269.926,-486.352,42,3107703,-197.054,-434.782,31
4202073,-291.527,-495.841,42,5101852,-121.706,-515.032,51
4212809,-267.639,-486.717,42,3107802,-19.836,-423.165,31
4301636,-302.419,-502.337,43,3300605,-211.449,-416.822,33
4220000,-288.314,-492.352,42,3201100,-211.173,-416.731,32
4102307,-255.804,-496.291,41,4202578,-266.927,-530.967,42
3504800,-207.348,-495.865,35,4103156,-261.958,-535.955,41
2101400,-753.214,-460.372,21,1501576,-50.424,-486.047,15
3105103,-200.166,-459.754,31,1703305,-896.306,-48.165,17
2301851,-530.454,-389.132,23,3507100,-231.356,-464.675,35
3504909,-226.819,-443.281,35,2102077,-437.311,-450.326,21
2501500,-674.775,-356.246,25,4302352,-294.856,-513.548,43
3105202,-158.783,-405.622,31,2201919,-319.631,-416.403,22
3105301,-217.308,-463.833,31,4302378,-275.399,-538.716,43
4202081,-267.705,-536.413,42,3107901,-224.675,-46.144,31
5001508,-199.275,-543.585,50,4202602,-27.799,-49.487,42
4102406,-231.078,-503.704,41,4302402,-296.071,-519.456,43
1703057,-775.612,-485.836,17,3108008,-210.329,-447.537,31
1501253,-734.779,-503.959,15,4103206,-237.063,-517.671,41
2902658,-105.788,-386.212,29,2502300,-644.176,-379.234,25
4301651,-293.725,-514.949,43,3507159,-243.155,-491.451,35
3505005,-236.284,-495.634,35,4103222,-260.731,-528.353,41
3105400,-199.389,-434.755,31,4202453,-271.382,-485.146,42
4301701,-276.208,-523.798,43,1400159,336.161,-598.333,14
2101509,-674.463,-430.261,21,3108107,-203.302,-442.366,31
5101605,-162.067,-559.623,51,2201929,-91.605,-428.865,22
3105509,-212.444,-422.372,31,5203559,-166.173,-489.616,52
4301750,-303.891,-517.384,43,3108206,-16.568,-459.839,31
2401453,-506.977,-376.129,24,2904001,-127.069,-418.286,29
2501534,-663.484,-362.601,25,2602308,-847.163,-357.292,26
3105608,-212.214,-437.703,31,2904050,-119.668,-412.647,29
2301901,-72.982,-393.021,23,1501600,-136.745,-473.066,15
3505104,-212.657,-499.518,35,5002209,-211.261,-564.836,50
4102505,-240.334,-52.004,41,3108255,-153.231,-447.543,31
1501303,-151.187,-486.195,15,2502409,-731.341,-385.133,25
2401503,-594.284,-359.247,24,5203575,-136.329,-498.106,52
1300409,-983.373,-629.311,13,2502508,-7.487,-361.309,25
3505203,-22.073,-487.438,35,4302451,-293.046,-524.284,43
2902708,-110.859,-431.459,29,2201945,-448.181,-421.212,22
4202099,-26.654,-53.44,42,2800670,-111.397,-376.195,28
3505302,-224.909,-485.583,35,2904100,-128.205,-427.324,29
2201176,-651.645,-421.146,22,3507209,-222.696,-505.409,35
2902807,-136.237,-413.347,29,3507308,-221.926,-487.808,35
2601300,-842.075,-356.585,26,1300805,-439.154,-595.874,13
2501609,-671.816,-360.671,25,2502706,-680.199,-356.187,25
2501575,-751.809,-359.913,25,3507407,-216.214,-490.741,35
2700508,-94.023,-355.101,27,3108305,-222.707,-461.653,31
3200904,-187.548,-408.965,32,3507456,-225.728,-489.707,35
2501708,-774.603,-363.209,25,4103305,-239.366,-515.875,41
2700607,-983.842,-359.057,27,4302501,-287.291,-549.035,43
5101704,-150.702,-571.878,51,3108404,-216.412,-46.391,31
3505351,-244.722,-490.238,35,3507506,-228.837,-484.437,35
2902906,-148.654,-405.791,29,3108503,-168.657,-430.086,31
2101608,-549.682,-452.485,21,2904209,-133.772,-425.163,29
5101803,-158.804,-52.264,51,4202701,-272.007,-490.689,42
4301859,-271.927,-537.109,43,4302584,-283.659,-53.772,43
4102703,-23.116,-501.842,41,4202800,-282.681,-491.701,42
2903003,-11.81,-42.059,29,4202859,-273.586,-498.821,42
1703073,-769.593,-476.776,17,4302600,-276.173,-537.405,43
3300308,-224.715,-438.269,33,1501709,-106.126,-467.826,15
4301875,-302.029,-575.497,43,3507605,-229.527,-465.419,35
4301909,-302.939,-513.014,43,4103354,-248.173,-531.218,41
4301925,-274.069,-524.084,43,2701100,-923.342,-360.162,27
2903102,-14.2,-395.991,29,3108701,-208.419,-432.406,31
3505401,-24.759,-485.013,35,1501725,-329.792,-52.534,15
2800605,-108.996,-370.323,28,5002308,-212.544,-520.365,50
4301958,-279.205,-530.391,43,3108552,-169.999,-460.081,31
3105707,-202.869,-430.402,31,4103370,-241.978,-535.275,41
3300407,-225.481,-441.752,33,1703602,-838.918,-484.822,17
4202107,-26.637,-486.933,42,1200104,-10.995,-687.497,12
4301800,-276.739,-514.585,43,2201960,-41.337,-417.859,22
4102604,-262.502,-536.324,41,5300108,-157.795,-479.297,53
2201200,-424.468,-422.922,22,3108602,-162.104,-444.299,31
2301950,-428.921,-386.429,23,5101902,-121.474,-579.833,51
2903201,-121.439,-449.968,29,3507704,-21.499,-503.175,35
2201309,-99.296,-454.702,22,3108800,-190.562,-427.099,31
1300508,-279.886,-570.679,13,5203609,-164.281,-493.863,52
2101707,-275.863,-428.232,21,3108909,-224.743,-456.166,31
2601409,-881.605,-351.832,26,2602407,-902.915,-36.566,26
3505500,-205.531,-485.698,35,3201159,-201.395,-412.954,32
3505609,-211.864,-481.636,35,2401800,-618.566,-353.591,24
2302008,-717.188,-387.741,23,2602506,-734.694,-372.865,26
2903235,-117.605,-419.054,29,1703701,-110.058,-485.683,17
5203203,-149.658,-489.086,52,2102101,-367.796,-427.527,21
2201408,-581.673,-425.147,22,3507753,-211.651,-501.861,35
2903300,-147.948,-39.476,29,2602605,-814.933,-363.741,26
2903276,-115.272,-390.776,29,2102150,-4.334,-45.581,21
1703107,-983.404,-487.252,17,2502805,-634.185,-374.943,25
2302057,-302.051,-411.358,23,2201988,-820.314,-428.229,22
4302006,-290.947,-525.836,43,2502904,-637.065,-378.253,25
3105905,-211.907,-43.972,31,2800704,-104.297,-364.611,28
3505708,-235.057,-46.879,35,1501758,-569.822,-484.103,15
3505807,-21.921,-507.357,35,2302503,-748.469,-389.799,23
5001904,-217.159,-524.221,50,2904308,-131.039,-397.988,29
2201507,-40.223,-420.787,22,2904407,-124.815,-439.679,29
2700706,-96.742,-37.133,27,1501782,-377.191,-495.735,15
3505906,-208.929,-475.921,35,1501808,-168.036,-504.791,15
5002001,-222.944,-532.705,50,5203807,-152.428,-511.602,52
2302107,-432.598,-388.812,23,4302659,-295.501,-515.945,43
3506003,-223.246,-490.871,35,3507803,-209.845,-476.572,35
2501807,-71.238,-349.293,25,3507902,-222.795,-481.251,35
3506102,-209.491,-484.791,35,2904506,-119.915,-426.326,29
2302206,-417.741,-381.271,23,3109006,-20.151,-442.007,31
2302305,-304.996,-401.671,23,2904605,-142.021,-416.696,29
5002100,-221.073,-565.263,50,4202875,-273.058,-508.684,42
4102752,-258.842,-536.725,41,4202909,-270.977,-489.107,42
5203302,-169.693,-489.513,52,3109105,-224.383,-463.491,31
3106002,-198.302,-430.922,31,3109204,-178.744,-441.775,31
2101772,-372.618,-453.075,21,2602704,-772.449,-353.182,26
4102802,-229.937,-511.927,41,2904704,-149.595,-393.028,29
2201556,-798.809,-418.675,22,3109253,-194.231,-422.552,31
4202131,-262.746,-504.664,42,2602803,-861.954,-371.606,26
2101731,-315.485,-435.122,21,1200138,-981.528,-67.955,12
1501402,-14.554,-484.898,15,1501907,-151.762,-480.381,15
2501906,-674.261,-355.166,25,3508009,-237.977,-485.958,35
2700805,-957.047,-364.904,27,3508108,-210.661,-501.475,35
2601508,-862.504,-358.335,26,2102200,-394.169,-429.179,21
2502003,-618.515,-375.348,25,5203906,-181.378,-490.404,52
2201572,-736.652,-409.688,22,2102309,-583.239,-438.353,21
2601607,-875.046,-389.623,26,5203939,-161.792,-504.302,52
3300456,-22.764,-433.992,33,1703800,-531.448,-482.271,17
3106101,-21.944,-434.084,31,2202000,-318.259,-418.695,22
4202156,-26.843,-535.758,42,2202026,-530.584,-410.933,22
2903409,-158.608,-388.758,29,2102325,-432.375,-464.409,21
2903508,-150.334,-412.652,29,5203962,-144.772,-464.076,52
3106200,-199.102,-439.266,31,2904753,-107.171,-436.302,29
2601706,-83.313,-364.258,26,2102358,-559.823,-470.131,21
2700904,-982.272,-37.277,27,1100452,-101.943,-638.324,11
3106309,-192.199,-424.828,31,3109303,-156.218,-464.221,31
3106408,-204.077,-440.275,31,3508207,-201.911,-477.096,35
1501451,-263.609,-549.374,15,3109402,-173.656,-449.606,31
2201606,-545.676,-423.638,22,4302709,-301.179,-519.601,43
2101806,-721.037,-445.577,21,1300839,-331.537,-612.206,13
4202206,-26.781,-493.593,42,2503001,-751.351,-349.055,25
1501501,-136.183,-482.434,15,5002407,-226.368,-548.209,50
1300607,-437.768,-700.342,13,2904803,-149.699,-404.092,29
4302055,-275.086,-525.995,43,2503100,-748.899,-36.287,25
3506201,-212.686,-50.814,35,2904852,-125.317,-391.902,29
2401602,-569.906,-35.813,24,3109451,-160.335,-470.862,31
4302105,-291.662,-515.165,43,5204003,-157.995,-469.265,52
2101905,-244.162,-447.842,21,2202059,-44.773,-423.069,22
3106507,-169.567,-424.606,31,2503209,-698.731,-348.284,25
3106655,-15.61,-417.432,31,1100031,-134.945,-60.552,11
2502052,-644.572,-385.521,25,2602902,-828.218,-350.253,26
3506300,-230.164,-494.679,35,3300704,-228.894,-420.286,33
2101939,-462.666,-447.608,21,3109501,-214.699,-463.919,31
1703206,-787.481,-488.893,17,3508306,-224.576,-493.393,35
3506359,-238.486,-461.396,35,3508405,-233.053,-471.362,35
2201705,-763.338,-439.498,22,2603009,-850.548,-393.094,26
3106606,-17.059,-40.58,31,4203006,-267.757,-51.012,42
1300631,-389.874,-613.616,13,3508504,-230.992,-457.076,35
2601805,-826.787,-380.345,26,4302808,-305.144,-534.827,43
2201739,-814.376,-407.989,22,1100601,-10.349,-629.043,11
3106705,-199.668,-442.008,31,4302907,-298.883,-54.822,43
2601904,-82.328,-35.796,26,5102504,-160.764,-576.818,51
3106804,-21.602,-437.574,31,2904902,-125.994,-389.587,29
3106903,-217.232,-43.056,31,5204102,-187.618,-509.432,52
4202305,-27.496,-486.598,42,3109600,-19.521,-444.544,31
3506409,-21.404,-504.746,35,5204201,-166.635,-50.646,52
3107000,-187.754,-454.974,31,3109709,-223.511,-457.809,31
3506508,-21.291,-503.432,35,3102704,-159.688,-414.948,31
3506607,-235.698,-460.407,35,1502004,-101.226,-489.503,15
2903607,-116.072,-388.051,29,1501956,-175.974,-465.459,15
4102901,-261.607,-515.518,41,4303004,-30.033,-528.928,43
4202404,-269.155,-490.709,42,2503308,-691.353,-38.676,25
4103008,-242.467,-527.876,41,5204250,-184.859,-494.766,52
3107109,-210.927,-455.612,31,3109808,-185.161,-495.039,31
3201001,-185.395,-403.025,32,2102374,-293.074,-440.528,21
4103024,-256.324,-532.108,41,3508603,-226.665,-450.154,35
3506706,-219.918,-483.906,35,3300803,-224.658,-426.523,33
2201770,-441.404,-421.357,22,1703826,-61.156,-479.234,17
2903706,-143.598,-402.064,29,2603108,-848.668,-362.402,26
2502102,-740.982,-382.113,25,4303103,-299.472,-511.016,43
4103040,-248.688,-516.276,41,3201209,-208.462,-411.198,32
2302404,-511.258,-397.337,23,2503407,-712.128,-371.563,25
1400100,282.384,-606.753,14,2503506,-66.386,-357.778,25
2502151,-726.365,-362.357,25,2503555,-720.721,-370.604,25
4103057,-254.308,-534.117,41,2701209,-940.121,-369.911,27
4302154,-276.671,-533.102,43,4303202,-27.767,-516.597,43
4302204,-276.693,-541.082,43,1100049,-114.343,-614.562,11
4302220,-285.791,-538.108,43,3508702,-21.528,-466.437,35
2101970,-177.614,-463.002,21,5204300,-185.594,-511.328,52
4302238,-288.185,-53.391,43,2905008,-145.003,-422.229,29
1300680,-297.409,-575.873,13,2905107,-110.677,-40.432,29
4302253,-293.544,-516.687,43,3109907,-192.971,-444.189,31
2903805,-126.498,-406.064,29,2905156,-143.347,-409.175,29
2701001,-964.308,-362.125,27,3110004,-198.826,-436.704,31
1300706,-874.232,-673.919,13,2603207,-87.803,-366.268,26
2201804,-694.124,-413.168,22,2905206,-140.684,-424.861,29
3506805,-221.365,-48.523,35,2905305,-116.914,-414.688,29
3107208,-221.697,-443.972,31,4103404,-22.789,-517.142,41
4202438,-277.455,-499.423,42,3508801,-218.031,-496.092,35
3107307,-171.135,-438.104,31,4103453,-246.189,-533.207,41
4103107,-252.066,-491.141,41,4103479,-239.005,-535.124,41
2401651,-598.027,-364.167,24,3508900,-220.127,-512.394,35
2602001,-777.759,-399.338,26,3110103,-206.956,-419.292,31
5002159,-20.537,-567.127,50,5204409,-169.539,-518.091,52
3506904,-231.055,-482.582,35,4303301,-282.905,-546.454,43
3507001,-232.855,-476.786,35,4203105,-270.741,-532.458,42
2602100,-916.919,-366.857,26,4303400,-272.791,-534.257,43
3107406,-197.386,-452.622,31,2503605,-662.115,-354.581,25
3300506,-221.545,-424.251,33,2401859,-507.091,-360.717,24
2602209,-779.695,-355.784,26,2401909,-576.541,-359.938,24
2102002,-354.129,-45.606,21,2402006,-645.441,-371.067,24
4202503,-283.377,-496.373,42,3509007,-233.607,-467.397,35
5203401,-162.063,-521.728,52,2905404,-134.904,-390.465,29
3107505,-219.479,-441.885,31,3509106,-218.322,-519.969,35
4202537,-267.326,-523.919,42,3509205,-23.355,-468.781,35
4302303,-286.697,-504.295,43,2102408,-287.326,-446.741,21
2201903,-907.124,-44.359,22,2102507,-332.742,-450.145,21
2401701,-598.648,-355.792,24,3509254,-247.324,-481.223,35
2502201,-681.601,-386.453,25,2503704,-688.004,-385.577,25
2903904,-132.506,-434.108,29,2202075,-679.667,-423.903,22
3107604,-210.148,-465.174,31,2503753,-696.016,-378.009,25
2903953,-143.663,-405.126,29,3509304,-208.773,-488.063,35
2102036,-447.638,-468.641,21,2701308,-93.994,-361.559,27
5203500,-182.173,-49.74,52,2202083,-293.111,-413.408,22
3107703,-197.054,-434.782,31,3110202,-207.903,-427.925,31
5101852,-121.706,-515.032,51,3509403,-212.749,-47.303,35
3107802,-19.836,-423.165,31,2603306,-873.108,-363.366,26
3300605,-211.449,-416.822,33,1600204,250.475,-509.512,16
3201100,-211.173,-416.731,32,3110301,-219.183,-463.843,31
4202578,-266.927,-530.967,42,2503803,-71.025,-353.272,25
4103156,-261.958,-535.955,41,5204508,-177.441,-486.246,52
1501576,-50.424,-486.047,15,5204557,-167.117,-490.013,52
1703305,-896.306,-48.165,17,2905503,-110.208,-402.956,29
3507100,-231.356,-464.675,35,2202091,-73.314,-406.366,22
2102077,-437.311,-450.326,21,4103503,-236.566,-513.574,41
4302352,-294.856,-513.548,43,4203154,-265.942,-51.095,42
2201919,-319.631,-416.403,22,2603405,-793.551,-381.482,26
4302378,-275.399,-538.716,43,2905602,-154.142,-394.919,29
3107901,-224.675,-46.144,31,2905701,-126.996,-383.263,29
4202602,-27.799,-49.487,42,3110400,-206.294,-451.593,31
4302402,-296.071,-519.456,43,2503902,-788.503,-368.242,25
3108008,-210.329,-447.537,31,2905800,-139.398,-391.071,29
4103206,-237.063,-517.671,41,3110509,-227.515,-461.494,31
2502300,-644.176,-379.234,25,5002605,-195.347,-540.431,50
3507159,-243.155,-491.451,35,4303509,-308.489,-518.043,43
4103222,-260.731,-528.353,41,2603454,-802.351,-349.782,26
4202453,-271.382,-485.146,42,4303558,-28.588,-522.003,43
1400159,336.161,-598.333,14,4103602,-230.423,-500.753,41
3108107,-203.302,-442.366,31,4303608,-290.474,-501.465,43
2201929,-91.605,-428.865,22,4103701,-232.766,-512.798,41
5203559,-166.173,-489.616,52,4103800,-23.589,-515.792,41
3108206,-16.568,-459.839,31,4203204,-270.241,-486.503,42
2904001,-127.069,-418.286,29,3300902,-215.691,-419.187,33
2602308,-847.163,-357.292,26,3110608,-226.115,-460.572,31
2904050,-119.668,-412.647,29,3110707,-21.854,-452.896,31
1501600,-136.745,-473.066,15,1502103,-224.295,-494.979,15
5002209,-211.261,-564.836,50,2302602,-29.005,-408.544,23
3108255,-153.231,-447.543,31,2603504,-835.865,-357.653,26
2502409,-731.341,-385.133,25,3110806,-182.427,-417.355,31
5203575,-136.329,-498.106,52,3110905,-21.836,-454.004,31
2502508,-7.487,-361.309,25,3111002,-217.079,-462.381,31
4302451,-293.046,-524.284,43,2701357,-884.723,-355.685,27
2201945,-448.181,-421.212,22,4303673,-287.926,-510.941,43
2800670,-111.397,-376.195,28,5204607,-167.624,-49.695,52
2904100,-128.205,-427.324,29,2102556,-617.075,-473.625,21
3507209,-222.696,-505.409,35,4103909,-245.893,-527.976,41
3507308,-221.926,-487.808,35,4303707,-279.888,-548.416,43
1300805,-439.154,-595.874,13,3509452,-235.895,-484.758,35
2502706,-680.199,-356.187,25,4103958,-250.802,-518.237,41
3507407,-216.214,-490.741,35,2504009,-722.196,-358.731,25
3108305,-222.707,-461.653,31,4104006,-253.044,-490.551,41
3507456,-225.728,-489.707,35,3111101,-195.382,-494.862,31
4103305,-239.366,-515.875,41,5204656,-13.787,-485.704,52
4302501,-287.291,-549.035,43,5102603,-145.162,-52.893,51
3108404,-216.412,-46.391,31,3509502,-229.053,-470.659,35
3507506,-228.837,-484.437,35,2202109,-76.593,-418.775,22
3108503,-168.657,-430.086,31,4303806,-277.174,-526.248,43
2904209,-133.772,-425.163,29,5204706,-143.137,-491.511,52
4202701,-272.007,-490.689,42,4203303,-26.195,-492.676,42
4302584,-283.659,-53.772,43,2701407,-978.451,-363.525,27
4202800,-282.681,-491.701,42,5204805,-176.363,-477.768,52
4202859,-273.586,-498.821,42,2905909,-952.221,-430.126,29
4302600,-276.173,-537.405,43,2202117,-838.236,-418.344,22
1501709,-106.126,-467.826,15,3111150,-165.028,-448.096,31
3507605,-229.527,-465.419,35,3111200,-208.932,-452.699,31
4103354,-248.173,-531.218,41,4203402,-278.975,-507.595,42
2701100,-923.342,-360.162,27,4303905,-296.747,-510.606,43
3108701,-208.419,-432.406,31,4104055,-250.294,-529.939,41
1501725,-329.792,-52.534,15,2801009,-107.392,-374.954,28
5002308,-212.544,-520.365,50,3111309,-211.127,-458.273,31
3108552,-169.999,-460.081,31,4104105,-25.98,-496.844,41
4103370,-241.978,-535.275,41,4203501,-263.931,-530.856,42
1703602,-838.918,-484.822,17,3111408,-197.631,-485.716,31
1200104,-10.995,-687.497,12,2906006,-105.105,-40.32,29
2201960,-41.337,-417.859,22,2701506,-995.542,-367.926,27
5300108,-157.795,-479.297,53,5002704,-204.486,-546.295,50
3108602,-162.104,-444.299,31,2202133,-712.827,-410.315,22
5101902,-121.474,-579.833,51,4104204,-254.525,-49.529,41
3507704,-21.499,-503.175,35,2202174,-380.441,-42.64,22
3108800,-190.562,-427.099,31,5204854,-162.971,-490.895,52
5203609,-164.281,-493.863,52,3509601,-232.078,-467.889,35
3108909,-224.743,-456.166,31,4104253,-253.687,-494.501,41
2602407,-902.915,-36.566,26,2202208,-48.217,-421.641,22
3201159,-201.395,-412.954,32,4104303,-240.463,-52.378,41
2401800,-618.566,-353.591,24,4304002,-276.792,-538.052,43
2602506,-734.694,-372.865,26,1100700,-105.712,-636.266,11
1703701,-110.058,-485.683,17,5102637,-136.587,-578.907,51
2102101,-367.796,-427.527,21,2402105,-623.829,-361.888,24
3507753,-211.651,-501.861,35,5102678,-15.545,-551.626,51
2602605,-814.933,-363.741,26,3111507,-196.914,-461.725,31
2102150,-4.334,-45.581,21,5204904,-13.035,-467.681,52
2502805,-634.185,-374.943,25,4304101,-288.871,-530.008,43
2201988,-820.314,-428.229,22,5102686,-137.242,-592.858,51
2502904,-637.065,-378.253,25,3509700,-227.296,-455.833,35
2800704,-104.297,-364.611,28,3301009,-217.622,-413.181,33
1501758,-569.822,-484.103,15,3111606,-21.237,-457.569,31
2302503,-748.469,-389.799,23,1703842,-798.956,-468.645,17
2904308,-131.039,-397.988,29,4203600,-274.002,-512.276,42
2904407,-124.815,-439.679,29,3509809,-22.602,-499.987,35
1501782,-377.191,-495.735,15,2302701,-706.761,-403.687,23
